x,y,z
262.50514487,13.992587949999999,53.73397945
263.53498389,11.78409104,53.57844531
266.58596705,5.24123653,52.802476690000006
275.51862516,-13.91491061,50.950905629999994
262.85371781000003,14.25248895,53.75593204
263.98694828,12.1211924,53.60187887
267.06330503000004,6.335406860000001,52.942752600000006
277.65389819,-13.58260199,50.86482162
263.17727309,14.54064682,53.781990109999995
264.45275105,12.417895020000001,53.60864163
267.63207707000004,7.12660796,53.01754758
279.39915021,-12.45709045,50.880609320000005
263.4756272,14.851125569999999,53.81091851
264.89223216,12.750922339999999,53.61912376
268.08428293000003,8.01851246,53.110779060000006
280.75002495,-10.75922229,50.973363909999996
263.75747242,15.16776134,53.83772753
265.27745744,13.150673079999999,53.64296118
268.53182256,8.83198471,53.18444323
281.50501074,-8.38401749,51.16977317
264.02628572000003,15.48637018,53.861088470000006
265.60064252,13.610124820000001,53.68006929
268.94393350999997,9.62574576,53.25120292
281.86088884000003,-5.7680821600000005,51.40958757000001
264.30787935,15.78033408,53.87065336
265.89285072,14.08066038,53.71727207
269.27874343,10.44973497,53.323568509999994
282.94058475,-4.20079618,51.46980012
264.57174781000003,16.08807619,53.88049543
266.19341562,14.52204979,53.74167429
269.50332801,11.325704550000001,53.409132410000005
283.68553446000004,-2.36989302,51.572748739999994
264.82525333,16.401502989999997,53.88757279000001
266.45967876,14.98071864,53.768281189999996
269.75064715,12.11992346,53.47398171
284.01763921,-0.28218353,51.7258525
265.05618383,16.73066739,53.89645579
266.69458907,15.45060492,53.795839189999995
269.98451341,12.88023432,53.52948259
281.1871617,4.127766240000001,52.38119504
265.26541064,17.072386610000002,53.906447299999996
266.89452211,15.931670469999998,53.82522686
270.191996,13.622754399999998,53.57980637
281.01377304,6.04526454,52.54932155
265.45909383,17.42078059,53.91521612
267.13591342,16.37298742,53.83513427
270.32153267,14.38239159,53.63678884
280.74221345999996,7.870827530000001,52.71141815
265.63301737999996,17.777689940000002,53.924129009999994
267.36488217,16.8177016,53.841793669999994
270.43155738,15.11781578,53.68776691
280.0595495,9.7809326,52.91602207
265.78101999,18.14480592,53.93502112
267.56463864,17.27487697,53.84973947
270.5739577,15.807134000000001,53.72291374
279.53787029,11.43514171,53.07713594
265.89921338,18.52140156,53.94887156
267.73484331,17.74222289,53.858859460000005
270.67610448,16.49373159,53.75802334
279.71760938,12.65584046,53.122145630000006
265.99339812,18.90246385,53.96369295
267.86202668000004,18.22233868,53.87236162999999
270.76913923,17.16423624,53.787165050000006
280.47802909999996,13.630489319999999,53.076132660000006
266.08298066,19.280355099999998,53.97365012
267.93063724,18.71546979,53.89377785
270.89912127,17.80791315,53.8019898
280.49155971,14.87521041,53.12632617
266.15473201000003,19.66001505,53.98285652
267.98473172999996,19.20374487,53.91213677
271.11246413000003,18.423913600000002,53.794490210000006
280.37991153999997,16.11327945,53.183917879999996
266.20263934999997,20.04193961,53.993081030000006
268.03108367,19.68652603,53.926016239999996
271.35143258,19.04111559,53.77623458
280.89564909,17.18590783,53.14827459
266.24423607,20.42201897,53.999264110000006
268.08581613,20.16320177,53.93180149
271.5781405,19.67238759,53.75437388
266.27876691,20.801486660000002,54.001727689999996
268.15965193,20.636930539999998,53.927178059999996
271.82048458,20.31664919,53.72364415
266.30821848,21.18127067,53.99995826
268.21550154,21.11466688,53.92095047
272.07081492000003,20.980036369999997,53.685314850000005
266.28631530999996,21.56185206,54.00714367
268.27312619,21.596531979999998,53.90843512000001
272.31214244,21.66703327,53.64223319
266.21310274,21.93724459,54.02331530000001
268.30574718,22.083576549999997,53.89582206
273.17369752999997,22.423976800000002,53.47860998
266.15786438,22.30990356,54.02880368
268.33314193999996,22.57699407,53.87835301
266.11870673,22.68439775,54.024067370000004
268.29035501,23.067317929999998,53.87128731
266.08186659,23.062270239999997,54.01289047
268.43882842,23.606417750000002,53.8120177
266.11162272,23.46458616,53.975988390000005
268.75532209,24.22265476,53.704077420000004
266.11139844,23.87202173,53.94114758
266.19554529,24.32849645,53.87315519
266.2880781,24.81764137,53.79341893
266.9103055,25.622878219999997,53.532436159999996
264.34297139,13.26812637,53.678191489999996
265.95150479,9.81861535,53.2997073
270.38036536,0.32089321,52.19475539
280.78891946,-22.000323090000002,50.534360219999996
264.74757095,13.511767460000002,53.688337000000004
266.46861167,10.27496063,53.338739079999996
271.12078827,1.52548898,52.32059666
282.7771843,-20.39700354,50.59815461
265.12428774,13.79669706,53.705237260000004
266.94519204,10.766203390000001,53.38111224
271.87989146,2.5534844000000003,52.40827486999999
284.18821702,-17.93100929,50.76721494
265.47533412,14.11028632,53.725755129999996
267.35445605,11.3243735,53.436223479999995
272.51007035,3.68086097,52.51132072
286.17784118,-16.5824426,50.775175499999996
265.82097269,14.419977240000001,53.73965998
267.70982126,11.91339053,53.49623553000001
