x,y,z
101.42755573000001,178.73452406,-0.15698036
104.11000167,179.98536914,-0.26321303
108.41208078,181.99146158,-0.30373845
117.45412401,186.20783558,-0.28969535
119.95009618,187.37172652,1.00648206
123.14406005000001,188.86109633,2.6086029
126.73977753999999,190.53780694,4.60969592
133.98543796,193.91651388,7.51773456
101.20347407999999,179.13907467,-0.1521781
103.77771314,180.50782186,-0.25109299
107.99400250999999,182.74966268,-0.2988299
116.7561757,187.40859281000002,-0.28215351
118.96962536,188.58550487,1.01743433
122.17242593,190.28846414,2.6040050000000003
126.09136458,192.37220078,4.62686623
135.15676439,197.19235936,7.82946335
100.8521209,179.46618479,-0.1174775
103.5753554,181.10246916,-0.27310308
108.2936096,183.9374823,-0.41463542
115.89100336,188.50245702,-0.26395626
118.20215443,189.89113668000002,1.0182511300000001
121.26744124999999,191.73294681,2.60249592
125.8989861,194.51585972,4.6908831300000005
100.48813833,179.76802268,-0.08275847
103.12687224999999,181.54787119,-0.24689875
107.40040119,184.43040284999998,-0.34774391
115.21576944,189.7019353,-0.27032237
117.54321261,191.27181553999998,1.01218295
120.6999069,193.40103273,2.61074882
128.89794591,198.93067985999997,5.04416909
100.13062771999999,180.05731009,-0.053251419999999994
102.46444834,181.81597007,-0.17454651
106.57591446,184.91418202,-0.29429741
114.42166101000001,190.82637610999998,-0.27087162
116.82704824000001,192.63896540000002,1.00530688
121.42037383,196.10028450000001,2.65331696
99.80223769,180.35580776999998,-0.03618434
101.99576848999999,182.19639865000002,-0.15003256
106.35269205,185.8522916,-0.35034517
113.82366609,192.12118316,-0.29956784
116.87616801,194.6825364,0.96257042
123.56052659999999,200.29137922,2.73797708
197.19664199,262.07941649,11.72190984
99.46523992,180.6377356,-0.02045904
101.42078686,182.46131262,-0.10191795000000001
105.05245605,185.84789894000002,-0.2165932
113.41455319999999,193.64568068,-0.3593095
118.01430776,197.93502120000002,0.86449795
129.65333499,208.78858968,2.93942741
186.56759831,261.86199884,11.137728489999999
99.13788848,180.92148707,-0.012163170000000001
100.90440216,182.75076553,-0.07071561
104.18785294999999,186.15087834999997,-0.16122655000000002
114.22957505000001,196.54938599000002,-0.58142791
119.98909223000001,202.51354063,0.71392374
171.19872345,255.54266612,4.17264729
98.75809744,181.14119883,0.01051762
100.45851623,183.09730688,-0.06208868
103.36392413,186.43959633999998,-0.11415077
113.51529568,198.11741346,-0.63860215
128.9269829,215.84653155,0.19647763000000001
160.40895312,252.06239548000002,3.97788211
98.34488821000001,181.30396703,0.04342281
100.00164755,183.42452228,-0.0548994
102.54968054000001,186.68585578999998,-0.06924824
111.72101537,198.42462907,-0.56184072
130.72076869,222.74320434,-0.01425877
157.37418674,256.85802373999996,4.01286289
97.96299411,181.48843971999997,0.06233326
99.49995413,183.6834461,-0.03787133
101.82670065,187.0063845,-0.04564199
109.92134742,198.56673815,-0.48066496000000003
137.55797278,238.03592957,-0.5477359700000001
147.06776612,251.61732198,3.8084560699999996
148.23284001,253.28121993000002,8.84640023
97.64551734999999,181.76258301000001,0.049535140000000005
98.97387237000001,183.88839541000002,-0.01533981
101.19813864,187.44796554,-0.048558989999999996
108.26327654,198.75454966,-0.41627285
134.767423,241.17005041000002,-0.58273434
140.80944624,250.83930882,3.7273718700000003
97.32524368,182.04555225000001,0.03005075
98.41891018,184.01857885,0.016628920000000002
100.52145568,187.81167134,-0.044442199999999994
106.95312863999999,199.41471651,-0.40811228
132.05067669,244.69189172999998,-0.63672313
138.42853539,256.1978534,3.7947351400000002
157.73181544,291.02189244,11.518921310000001
96.95720419,182.25260655,0.026761689999999998
97.87667748,184.13780616,0.043905839999999995
99.84671726,188.17698629999998,-0.04615103
105.7505985,200.28173669,-0.42626085
128.21656629999998,246.34379676,-0.62677307
130.08718075000002,250.17912477000002,3.6131139
149.67979064,290.34992809,11.20796926
96.54497522,182.36219017,0.0438408
97.36231771000001,184.28772841000003,0.05840596
99.29389267,188.83823386,-0.09715476
104.21582289,200.43357480999998,-0.38396073000000003
122.63563253000001,243.82792694,-0.47665287
123.31653802999999,245.43203976,3.47225998
142.58537651,290.82657847999997,11.02717576
96.1312151,182.44914387,0.06080209
96.83427403,184.38078241,0.07857793
98.62740866,189.30737931,-0.12347899999999999
102.86044718,200.93755707,-0.381598
118.00286764,242.54101535,-0.38224228
118.32464086,243.42508,3.3992017499999996
136.25795062999998,292.69644364,10.98542377
95.73034385999999,182.55684459,0.06681145
96.31852048,184.48068363,0.09157560999999999
98.01032076,190.01431299,-0.18846963
101.51069716,201.4635283,-0.3875835
114.94750977,245.41336201,-0.4394517
127.13984626999999,285.29269778,4.23912262
130.27647617,295.5521519,11.04382108
95.32847067,182.65437902999997,0.07002645
95.79752492,184.53565286,0.10784527000000001
97.24485802,190.34058886,-0.20351211
100.21192965,202.24086321,-0.42170778
109.27278286999999,238.58196052,-0.17534109
121.55859939,287.85767919,4.25849306
124.54561032,299.83792567,11.23111053
94.92195169,182.72659508,0.07421820999999999
95.2955385,184.64853262,0.10755210999999999
96.44984309,190.58691491000002,-0.21288068
98.80868550999999,202.72210718,-0.43580959
104.79302462,233.50886296000002,0.01778061
107.51362666000001,247.50514713,3.41986175
94.51439411999999,182.78639851,0.07620425
94.78880880999999,184.73896046000002,0.10650472000000001
95.66295015,190.95879934,-0.24532272
97.49818971999998,204.01720740000002,-0.5258814900000001
101.05241618,229.30684275,0.1730546
