x,y,z
231.04301924,-124.56860646999999,12.885516520000001
230.96541858,-124.40219130999999,13.64235549
230.88289169,-124.22521183,14.430785499999999
230.79783116,-124.04279894,15.252250160000001
230.70286198000002,-123.83913689,16.10192364
230.60204802,-123.62294062999999,16.98294348
230.49557661,-123.39461196,17.89532634
230.38086012,-123.14860165,18.83846394
230.25700311,-122.88298945000001,19.81293106
230.24060213,-124.96731658,12.885010190000001
230.15298126000002,-124.80252569,13.640798219999999
230.06280723,-124.63293301,14.430455420000001
229.96826204,-124.45511936999999,15.25194082
229.86860319,-124.26768834,16.10437924
229.76386068,-124.07069631,16.987385540000002
229.64439052,-123.84600564,17.89809203
229.51537373,-123.60336033,18.839758970000002
229.37629182,-123.34178530999999,19.81310586
229.41481796,-125.33215148,12.847952069999998
229.32142649000002,-125.17672198,13.609984540000001
229.22402799,-125.01462364000001,14.40470826
229.1177827,-124.83780179,15.22892528
229.00450848,-124.64928183,16.084052959999998
228.88401662,-124.44874969,16.97005683
228.75911412000002,-124.24087704,17.88753605
228.62933562999999,-124.02488935,18.83543666
228.47379242,-123.76602197,19.8123601
228.55268626,-125.66417319,12.7717563
228.44471681,-125.50410189,13.53829605
228.33555528,-125.34226326,14.34066608
228.22193818,-125.17381899,15.17578213
228.10389761,-124.99881665000001,16.04288971
227.96847591999997,-124.79804573,16.937245700000002
227.82369836,-124.58340417,17.86308181
227.67388195,-124.36129220999999,18.82113941
227.52720141999998,-124.14382939,19.81047563
227.63565172,-125.95931133,12.65020487
227.51311256,-125.79669638,13.42695354
227.38506260999998,-125.62676836,14.238626159999999
227.25620994000002,-125.45577508000001,15.086847330000001
227.12250168,-125.27833823,15.968371179999998
226.98286754,-125.09303745999999,16.88200994
226.82698979,-124.88618070000001,17.82505878
226.65856269,-124.66267039,18.799707599999998
226.48384169000002,-124.4308078,19.80678285
226.64049083,-126.21282864000001,12.47506257
226.49765602,-126.04260474,13.2652656
226.34985128,-125.86645791000001,14.09309968
226.19898245000002,-125.68665943,14.958663529999999
226.04727719,-125.50586415,15.861431379999999
