x,y,z
290.48251209,19.53352267,48.62294828
290.51088181,19.47268361,48.636306420000004
290.54268246,19.4044869,48.65259132999999
290.57893958,19.32673326,48.67115819
290.62032487,19.23798222,48.692351179999996
290.66767121,19.13644765,48.71659692
290.72202159,19.0198929,48.74442918
290.78774408000004,18.87895057,48.77253372999999
290.86580995,18.711537760000002,48.80360848
290.62898253,19.491972450000002,48.53933962
290.66308312,19.42783857,48.551606199999995
290.70209138999996,19.35447469,48.56563809
290.74673186,19.27051817,48.58169584
290.79790329,19.17427872,48.60010294
290.85673112,19.06363965,48.621264270000005
290.92654424,18.932340280000002,48.64327438
291.0120562,18.77151567,48.663909540000006
291.11781897000003,18.57260483,48.683045039999996
290.78741085,19.451951819999998,48.44732723
290.82882724,19.38302336,48.45704705
290.87637683,19.30388756,48.468206030000005
290.93101898000003,19.21294774,48.4810296
290.99395575,19.10820338,48.49579986
291.07120683,18.97963598,48.50730748
291.16755237,18.81929007,48.513814499999995
291.28203133,18.6287651,48.52154634000001
291.41903384,18.400754629999998,48.53136367
290.9600353,19.41257934,48.34462405
291.01121306,19.33670519,48.34960107
291.07547506,19.24143286,48.34841534
291.1493925,19.131845740000003,48.34828926
291.22580631,19.01855762,48.360263530000005
291.32714145,18.86832209,48.35976874
291.44998172,18.68620391,48.35637138
291.59377207,18.47302593,48.356121810000005
291.75898279,18.22809097,48.36421284
291.1666674,19.35054364,48.20560494
291.23540132,19.25933064,48.19816201
291.30696263000004,19.16436557,48.20047349000001
291.38849042000004,19.05617454,48.20503073
291.49190209,18.91894262,48.20073101
291.62275667,18.745292730000003,48.18645158
291.77228697,18.54685932,48.1770924
291.9478976,18.31381615,48.17054301
292.18359745000004,18.00103188,48.144540660000004
291.39830544,19.2870247,48.047495829999995
291.47255227,19.19854077,48.04513471999999
291.55894107,19.09558661,48.04238704
291.66304226,18.97152364,48.03553538
291.80156086,18.8064436,48.0106022
291.95571819,18.62272605,47.9931325
292.17064298,18.36658866,47.9450581
292.42495552,18.063510779999998,47.897720639999996
292.76264368,17.6610697,47.8255311
291.64777498,19.23470381,47.88075915
291.73873621999996,19.13715983,47.870826900000004
291.84526444,19.02292229,47.85919526
291.98357533,18.87460202,47.83186337
292.17557583,18.66870669,47.77295712
292.41734023000004,18.409446109999998,47.69625203
292.67868225,18.12919111,47.6382521
293.02957007000003,17.75290999,47.54718683
293.54345612000003,17.20183468,47.38696371
291.92974222,19.18132519,47.688569390000005
292.04651606,19.06855801,47.66335435
292.21005022,18.9106349,47.60725401
292.42059443,18.70731472,47.52767323
292.66654248,18.46980545,47.44390659
292.94726293,18.19871686,47.36359343
293.35392086,17.80601187,47.218518489999994
293.90033968,17.27834134,47.02197683
294.72324382,16.48367206,46.70509945
292.28691914,19.09584133,47.42675861
292.45922686,18.94605652,47.35993851999999
292.68579591,18.74910304,47.26218459
292.93288124,18.53431504,47.17420852
293.28151101,18.23125581,47.02780156
293.70464484,17.86343118,46.86312594
294.36080664,17.293038420000002,46.569099509999994
295.26176616,16.50984627,46.17896735
296.85231372,15.12720437,45.439222529999995
292.73211099,18.98484859,47.08909262
292.9613002,18.80578635,46.986288720000005
293.26950564,18.56498986,46.83635692
293.63635351,18.2783769,46.66991759
294.10083294,17.9154858,46.46375655
294.84989007,17.33025823,46.08343611
295.95693717,16.46533824,45.520586249999994
364.87114424,-37.37634121,-2.5261676
369.92464024000003,-41.324565,-1.5536684500000002
293.31534676,18.83075576,46.63207542
293.65717970000003,18.59140176,46.44779869
294.03511041,18.326771819999998,46.26825107
294.6327337,17.908311490000003,45.940174230000004
295.50433253,17.29801142,45.451192920000004
296.89160216,16.326634770000002,44.656331550000004
362.80411993,-29.82580704,-2.9485043
367.65347226,-33.2213601,-2.3961494500000002
373.31483517,-37.18548908,-1.68769094
294.07504809,18.63627224,46.028003760000004
294.56781340000003,18.3283583,45.73869381
295.25778656,17.89721522,45.32533211
296.36765141,17.20369469,44.628279490000004
356.75537012,-20.530739960000002,-3.2679317500000002
360.70828006000005,-23.00079224,-3.11445717
365.39990978000003,-25.932447860000003,-2.95786969
370.23581057,-28.95425405,-2.28444557
375.91530288,-32.50319473,-1.4759563199999999
295.25827567,18.29646181,45.05609514
296.0809052,17.84047081,44.52254296
297.63735705,16.97771546,43.43674212
354.67031860000003,-14.63617136,-2.82337523
358.32591616999997,-16.66250218,-2.8548826000000003
362.58079412,-19.02101954,-2.85528642
367.37677512000005,-21.67947522,-2.6863791900000002
372.64784974,-24.60127959,-2.21192146
378.58189236,-27.890573129999996,-1.4538218699999998
297.41735921,17.62039988,43.23999842
350.36159215,-8.2022279,-2.6488441799999998
353.13059030999995,-9.55275854,-2.68911136
356.26443658999995,-11.0812375,-2.6607945799999997
359.98047514999996,-12.89367061,-2.6702846399999998
364.10885167,-14.907214369999998,-2.50833922
368.9079641,-17.2478979,-2.27600611
374.65162314,-20.04926759,-2.03228792
381.31828469,-23.30081569,-1.61059469
348.95089612000004,-3.75950873,-2.22528354
351.46437778,-4.8264184,-2.33806718
354.43981228999996,-6.08941541,-2.50536604
357.71113493999997,-7.47800949,-2.53372733
361.36244144999995,-9.02789715,-2.43630547
365.380472,-10.733449929999999,-2.14254027
370.15511452,-12.760165440000002,-1.84292228
376.02391855,-15.25132495,-1.62214718
381.89356752,-17.74284312,-0.70356561
349.90390368,-0.51511449,-1.9787293700000002
352.45776149,-1.44464272,-2.09100032
355.52447177,-2.56083398,-2.29223791
358.69573251,-3.7150784900000002,-2.2028054900000003
362.41350495,-5.068237,-2.11585182
366.71482015000004,-6.6337877,-1.9761057400000002
371.86707005999995,-8.50905331,-1.86367413
377.75984767,-10.65384896,-1.58348689
382.97101104,-12.550557309999999,-0.24504972
351.06711495,2.64157826,-2.0614639
353.63680889000005,1.8559439800000002,-2.14652394
356.57856669,0.9565583700000001,-2.20485228
359.7276955,-0.00622693,-2.06115431
363.59539598000003,-1.18870163,-2.0412522699999998
368.09392271999997,-2.5640392800000003,-1.98661697
373.74898505,-4.29296534,-2.13018965
379.59985235,-6.0817549799999995,-1.7463241600000001
384.71420289,-7.64536886,-0.29427218
352.02665097,5.86949087,-2.1120305
354.62733622,5.22106721,-2.18980662
357.5915567,4.48200403,-2.23037398
360.90209665000003,3.65659372,-2.1703884700000002
364.97872341000004,2.64017651,-2.25100503
370.47560608,1.26964973,-2.79673
376.29952777,-0.18241703,-2.94085528
381.80338379,-1.55468246,-2.2520305
386.81709121,-2.80474012,-0.66739871
352.80854498,9.1479422,-2.15587615
355.44037502,8.636366259999999,-2.2325784100000003
358.53751899,8.03434246,-2.34643045
362.15109082000004,7.33193525,-2.47334226
366.13388199,6.5577590699999995,-2.44048852
370.58533018,5.69248519,-2.25466676
376.38554320000003,4.56503799,-2.37812365
382.36921142,3.4019307199999997,-1.96397153
389.55584894,2.00498989,-1.49879159
353.21545619999995,12.49410028,-2.03279886
355.96831818,12.107210760000001,-2.19169488
359.37005135,11.62912834,-2.51736015
362.87824345,11.136084089999999,-2.53717397
366.96107006,10.562280229999999,-2.5453719599999998
371.31358955,9.95057351,-2.26453974
376.82561438,9.175908940000001,-2.1831171499999997
383.34678092,8.25941875,-2.0538922
391.92125753,7.0543546500000005,-2.26234232
353.50799692,15.843671859999999,-1.96061976
356.36378856000005,15.593822459999998,-2.19030934
359.64621361999997,15.306647479999999,-2.41087236
363.09980121,15.00449772,-2.38152758
367.17505837,14.64795892,-2.37617187
371.9503809,14.23017233,-2.35905442
377.26674829,13.76505045,-2.13468578
383.84942957,13.18914046,-2.02143095
392.27464354000006,12.45202975,-2.12999756
353.63526702,19.19896172,-1.89718089
356.5511549,19.097136680000002,-2.16925655
359.87907472,18.980923150000002,-2.4169633
363.33788925,18.86013869,-2.3831447
367.1109074,18.72838199,-2.16415638
372.03063163,18.55658144,-2.24172218
377.6135026,18.36162329,-2.17374554
384.47725807,18.12193566,-2.20161859
393.02569988000005,17.8234175,-2.34473725
353.5538467,22.551665670000002,-1.80693895
356.45498049,22.602305150000003,-2.06988622
359.75435941999996,22.65989603,-2.29929901
363.22786989,22.720526380000003,-2.28044238
367.03824430000003,22.787036710000002,-2.09097942
371.99227179,22.87350958,-2.19324484
377.82414272,22.97530527,-2.27535315
386.23105689999994,23.122048500000002,-3.14822998
394.68839636999996,23.269671910000003,-3.16710964
353.11284120999994,25.876822649999998,-1.56595794
355.94260121,26.07469874,-1.7873349200000002
359.14700776999996,26.298772680000003,-1.9631119799999999
362.56100518,26.53750263,-1.9232888399999999
366.39790422,26.805804750000004,-1.7765232499999999
371.69792271,27.17641814,-2.1254171299999998
378.75323919000004,27.66977393,-2.9510539799999997
386.66975372,28.22335056,-3.51400778
392.78646634999996,28.65107277,-2.31913583
352.15888916999995,29.11706455,-1.04493274
354.73941085999996,29.433912770000003,-1.10085689
357.82774513,29.813112540000002,-1.2305169999999999
361.48734589,30.26245501,-1.41465096
365.79850114,30.791798319999998,-1.63122128
372.46085257,31.60983221,-2.88056059
379.15822841,32.43216656,-3.46370007
