x,y,z
23.289366949999998,221.16393434000003,-0.5057182
21.272940469999998,221.89785842,-0.55600691
17.32047168,223.33644895,-0.6955940300000001
8.55401904,226.52719792,-0.91054064
10.94720458,225.65614385,0.42934163
9.35418493,226.23595943,1.5216977600000001
10.01362095,225.99594274999998,2.65680443
-2.53347334,230.56274188,5.23690204
23.179002519999997,220.7809897,-0.501417
21.15742939,221.39905134,-0.5460509
17.21765187,222.60357138,-0.67496433
8.814230720000001,225.17277463,-0.8423343099999999
11.676298580000001,224.29774601,0.48388355
11.69189454,224.29297781000002,1.5110252700000002
11.35043183,224.39737423,2.55720227
10.88272514,224.54036761,3.65191851
11.55008329,224.33633419,4.60136663
23.105653309999997,220.38950871,-0.49275371999999995
21.098369360000003,220.88998535,-0.52988466
17.12951283,221.87954140999997,-0.65838048
6.04961503,224.64209527,-1.09662111
11.31816575,223.32848612,0.47970064
0.15725087000000001,226.11123999,1.55472219
10.657834600000001,223.49312666000003,2.58109356
11.02070798,223.40265134,3.60458635
11.53060487,223.27551862,4.55895612
23.050765419999998,219.99694908,-0.48474355
21.172589589999998,220.36203363,-0.49173591
17.07517326,221.15849974,-0.6426436699999999
8.10060129,222.90299965999998,-0.85679818
-0.26635814,224.52939031999998,-0.08250183
-0.24431834,224.52510616,1.5549058
-1.02942681,224.67771753,3.2357657399999997
23.010334469999997,219.60458000999998,-0.47839149
21.212301980000003,219.8572809,-0.46671419999999997
17.06853697,220.4396581,-0.62551863
8.1715009,221.69007430000002,-0.8295653199999999
-8.957919650000001,224.09749458,-0.49558647
-13.20124683,224.69386454,1.6031454299999999
-8.41722223,224.02150334,3.6385685100000003
22.99003619,219.21198047000001,-0.47219446
21.248089869999998,219.36438477,-0.44805037
17.03465627,219.73302149,-0.61844062
8.04362668,220.51965395,-0.82901631
-18.88002894,222.8752264,-0.96789919
-21.44929014,223.10001314000002,1.63333349
-18.35193671,222.82902318,4.18489604
23.01172147,218.81938074,-0.46055086
21.26241664,218.88047155,-0.43909331
16.925579600000003,219.03192648,-0.6285340500000001
8.00432984,219.34348242,-0.82573142
-19.51750036,220.30462462,-0.99119157
-30.53089842,220.68924444,1.6669224399999998
-34.69129435,220.83453755,5.093236
23.079564350000002,218.43128988,-0.44236871
21.24341789,218.39924373000002,-0.44211641
16.890181990000002,218.32326700000002,-0.63299646
7.84405512,218.16538554,-0.84085258
-19.52852938,217.68765363999998,-0.9906175
-30.20951542,217.5012391,1.6656071399999999
-29.792242150000003,217.50852174,4.81670704
23.15957276,218.05045658,-0.42620481
21.31644053,217.92157616,-0.43146872999999997
16.3895864,217.57706751,-0.71437015
7.51907321,216.95679979,-0.87889989
-19.36921245,215.07664526,-0.98841724
23.13210589,217.66204270999998,-0.44268679
21.40416238,217.44988166,-0.42286596000000004
15.98720538,216.78477469,-0.78715812
6.58991516,215.63095286,-0.98495537
-19.87462022,212.38157374,-1.02541457
23.106995,217.2661156,-0.46396487000000003
21.51669603,216.98570647,-0.41414470000000003
16.99352514,216.18815933999997,-0.6485861199999999
6.19381664,214.28390307,-1.04452359
-21.1049103,209.47046095000002,-1.10544862
23.22506018,216.89320079,-0.45340992
21.607182050000002,216.51968782,-0.41501065
17.30938185,215.52747211000002,-0.62142459
7.51281166,213.26577765000002,-0.93467915
-26.992898359999998,205.29958423,-1.42622018
23.460985559999997,216.55747377,-0.41656151
21.76622155,216.07151192,-0.40647911000000003
17.5461411,214.86143305000002,-0.6118833
8.0846896,212.1484273,-0.9070649500000001
-27.83244155,201.84943848999998,-1.50769168
-55.276023990000006,193.98018113999998,1.77296355
23.607748849999997,216.20590766,-0.4078177
21.89566094,215.61639259,-0.40921821999999997
18.084495280000002,214.3041121,-0.55904904
9.11155274,211.21450159,-0.83664364
-15.54577724,202.72436076999998,-0.92550546
-50.4744364,190.69754217000002,1.75943281
23.769847650000003,215.8632818,-0.39968893
22.01742569,215.15526172000003,-0.41890941
18.46414857,213.71965338,-0.5359919
9.84030317,210.23541504000002,-0.80239396
-11.16743268,201.74779088,-0.7428442099999999
-49.691476970000004,186.18316212999997,1.7626253500000002
23.948911170000002,215.53110132,-0.39158261000000005
22.22400181,214.72676735000002,-0.41511317
18.98464361,213.21623822,-0.4937381
11.26338513,209.61577627999998,-0.69573165
-9.4644929,199.95026179,-0.70178685
-52.942350919999996,179.67631641,1.78362751
24.13195269,215.20363239999998,-0.38706564
22.45787434,214.31351373,-0.41002437999999997
19.38591997,212.68013501000001,-0.47541995
11.866961289999999,208.68225432,-0.68326778
-6.59635134,198.8651873,-0.60058684
-104.28542859999999,146.92325053000002,2.01174646
24.329785310000002,214.88601301999998,-0.38303694
22.685372309999998,213.89795478,-0.41137803
19.85761278,212.19887364,-0.44890614
12.29310087,207.65367826000002,-0.69693861
-4.37193683,197.64036172,-0.53581833
-110.92550504,133.61682774000002,2.05819516
24.509593180000003,214.55699218,-0.38945272000000003
22.91304986,213.48011506999998,-0.41801417
20.26769299,211.69580753,-0.43736274
12.448855570000001,206.42195933,-0.75041602
-2.70777131,196.1987324,-0.50525584
-109.86381918,123.92139764,2.07444412
24.70886926,214.23806518,-0.39531553
23.14793759,213.06182400999998,-0.42857145
20.82223071,211.30928594,-0.40268394999999996
13.10394069,205.49316302,-0.7510247
-3.4957403499999997,192.98446159,-0.62712615
24.926481990000003,213.93004462000002,-0.40078872
23.48183957,212.71785094999998,-0.41893125
21.42662556,210.9933291,-0.36047176999999997
14.42803238,205.12083754,-0.66992008
-1.55749717,191.70744363000003,-0.59204623
25.07663651,213.55464031,-0.43557927999999996
23.83059584,212.39269355,-0.40958502
21.930796949999998,210.62110999,-0.34046491
15.67336083,204.78598133,-0.5982573800000001
-1.8239681300000001,188.4695278,-0.70599838
25.27448324,213.20659173,-0.46182983
24.17888454,212.0720709,-0.40474508
22.421638050000002,210.25239665,-0.32646241000000004
16.82190127,204.45372419,-0.53914632
