x,y,z
42.70669876,-150.57625133,1.19800314
42.036331090000004,-150.88848993,1.24321333
41.10673946,-151.32146781,1.29536092
39.83431866,-151.91412598,1.38047234
37.36371665,-153.06486359000002,1.4171773099999998
28.20294382,-157.33169644,1.02367706
-37.82380526,-188.08511724,-1.1291589100000001
-62.12569405,-199.40426019999998,4.00414275
42.83540164,-150.82947273,1.19881829
42.17912678,-151.17804999,1.24283086
41.31245008,-151.63838119,1.30614901
40.00805299,-152.33120548,1.37436655
37.36106522,-153.73714040000002,1.37212354
27.99501072,-158.71187554,0.94580064
-30.45314023,-189.75633199,-0.86617502
-40.58394278,-195.13725942000002,3.84676721
42.97615956,-151.07608269,1.19923938
42.32770219,-151.46532699,1.23920436
41.480804420000005,-151.97368753,1.3015123
40.19847455,-152.74342140000002,1.36692997
37.49062901,-154.36883814,1.3425886
27.843823470000004,-160.15944878,0.8637974900000001
-38.40411085,-199.92556532999998,-1.40203832
-49.010005250000006,-206.29188054999997,3.9420324699999996
43.13379492,-151.31210651,1.20143923
42.5068756,-151.73456775,1.24119566
41.639008249999996,-152.31939629000001,1.28838339
40.397288939999996,-153.15615193,1.35611537
37.738866349999995,-154.94757942,1.3274766500000001
27.377677939999998,-161.92965884,0.73322266
-37.51869348,-205.66128516,-1.5068562
-44.3910431,-210.29234571,3.92904182
43.29948525,-151.54221963,1.20192733
42.71275214,-151.98395016,1.24812228
41.86122786,-152.62503256,1.28928829
40.62524249,-153.55556207,1.3468511899999998
37.77777613,-155.69931839999998,1.2671348199999999
27.34506268,-163.55373799,0.63905316
19.45177809,-169.49631173999998,1.5209411
-39.00842945,-213.50892661999998,3.91034598
-54.97769107,-225.53161677,10.77885425
43.47145423,-151.76789331,1.19989679
42.91288761,-152.23616774,1.24804984
42.101976619999995,-152.91599512000002,1.29116354
40.88337397,-153.93761088,1.3397032899999999
37.71531323,-156.59355519000002,1.1768610800000001
27.95269941,-164.77804431,0.61125969
20.728970129999997,-170.83405911000003,1.52847132
-34.66849894,-217.27653766,3.9025194699999997
-37.56209127,-219.70238134,9.74714014
43.65102297000001,-151.98837472,1.19586056
43.10348789,-152.49850926,1.2387045700000001
42.3281949,-153.22084423,1.28300633
41.17128520999999,-154.29872876,1.33499697
37.3408454,-157.86752231,1.0091748
29.342245899999998,-165.3197606,0.67756505
24.13443062,-170.17184508,1.66282884
-29.922404110000002,-220.53621375999998,3.8921405499999997
-39.79678004,-229.73609962999998,10.24440858
43.830686740000004,-152.21160663,1.18594887
43.3043743,-152.75613948,1.22748334
42.572376240000004,-153.51347858,1.27525809
41.47740408,-154.64635758,1.32995645
38.03548866,-158.20742868,1.0475848
30.33151324,-166.17810804,0.68772415
25.724601120000003,-170.94450685,1.68949072
-26.27342014,-224.74264770000002,3.89469039
-31.673900539999998,-230.33008733999998,9.92284059
44.030012379999995,-152.41792512,1.17985817
43.52953933,-152.99314219,1.2206951
42.846617779999995,-153.77805587,1.2728354
41.78784794,-154.99494955,1.32050862
38.66115084,-158.58860872,1.06875945
31.336043989999997,-167.00769653,0.6942917900000001
27.40192124,-171.52936774999998,1.7210655700000002
-22.58958334,-228.98694145000002,3.89942988
-28.26158814,-235.50604178,10.01298373
44.23926307,-152.61576825,1.17302608
43.76600708,-153.2209593,1.21307341
43.13039403,-154.03376956,1.2686459
42.12100284,-155.32456042,1.31203502
39.10146307,-159.18589224,1.0418401400000001
32.71032106,-167.35876689,0.7529668599999999
29.165989460000002,-171.89119285,1.75897152
-18.70091224,-233.10250484,3.9046277
-23.84288438,-239.67796407000003,10.0372417
44.46118698,-152.80044390999998,1.16728865
44.02468778,-153.42324601,1.21047701
43.42057051,-154.28520751,1.2612582399999999
42.47982334,-155.62747646,1.30604172
39.66918613,-159.6377261,1.03808222
