x,y,z
-20.15415326,-127.25640319,-0.37675822
-19.78771597,-128.03809541,-0.28456542
-19.22266809,-129.24346813,-0.1964085
-18.362655489999998,-131.07806621,-0.07447635
-16.870044,-134.26213834,0.10858132
-13.41559519,-141.6312456,0.42897799999999997
-19.8734532,-127.08752421,-0.36900771
-19.46304735,-127.85563035,-0.28002317
-18.842256159999998,-129.01748888,-0.18989674
-17.904784,-130.77204022,-0.06389654
-16.30712393,-133.76218407,0.12856378
-12.31971396,-141.22492886,0.42254537
-12.02286193,-141.78051031,1.58858196
-19.61244913,-126.88939155,-0.35571556
-19.14591034,-127.66229426,-0.27710533000000004
-18.48131378,-128.76331410999998,-0.18112012
-17.45055726,-130.47094168,-0.058134170000000006
-15.767311589999998,-133.25953106999998,0.14602637
-11.558796500000001,-140.23166872,0.44709944999999995
34.6264007,-216.74548553,1.76375074
-19.36933944,-126.67132938,-0.33954377999999996
-18.85401757,-127.4319995,-0.26768771999999996
-18.13587137,-128.49206001000002,-0.17240822
-17.00438587,-130.16225346,-0.055117839999999994
-15.20658991,-132.81599232,0.1533473
-10.83048289,-139.27559369,0.46788952
39.02960463,-212.87440842,1.76198909
-19.13743672,-126.44612134,-0.32478678
-18.58836317,-127.17170596,-0.25306533000000003
-17.81992882,-128.18716949,-0.1592488
-16.62220873,-129.76992153,-0.040224409999999995
-14.675654250000001,-132.34223631999998,0.16113838000000003
-9.510485169999999,-139.16785614,0.43358099000000005
16.35866012,-173.35317475,1.67198557
-18.91453786,-126.21666757999999,-0.3124445
-18.33450782,-126.90508557999999,-0.24024351
-17.53336037,-127.85594037000001,-0.14277422
-16.265717079999998,-129.36046326,-0.025166840000000003
-14.20830744,-131.80233308,0.17449363
-4.74492948,-143.03409593,0.13160444
19.80134058,-172.16723262,1.6744117
-18.70099453,-125.98209969999999,-0.30213851999999997
-18.090877250000002,-126.63372085,-0.22968838000000003
-17.26802078,-127.51255299,-0.12618804
-15.93507896,-128.93616957,-0.01008207
-13.82808601,-131.18649293000001,0.19582114
-4.20783957,-141.46116672,0.17287051
23.273137190000003,-170.81156575,1.6769774000000002
-18.52695346,-125.71320992000001,-0.28088841999999997
-17.87649613,-126.33880966000001,-0.21443457999999999
-17.02018743,-127.16239403,-0.11069637
-15.65780787,-128.47270948,0.01080424
-13.56642907,-130.48416505,0.22825613
-3.40570424,-140.256592,0.18768319000000003
28.92978983,-171.35636677,1.68563563
-18.366917020000002,-125.44063496000001,-0.26075478
-17.685667470000002,-126.03041932000001,-0.19723415
-16.81212201,-126.78668178,-0.09017882999999999
-15.400177249999999,-128.00905754,0.029694980000000003
-13.39186171,-129.7477348,0.26595592
-2.61410107,-139.07846344,0.1982339
15.56269634,-154.81482739999998,1.6438925800000002
-18.21806324,-125.16697400999999,-0.24275354
-17.51228611,-125.71609043000001,-0.18041725
-16.62658913,-126.40519006000001,-0.06985049
-15.28733025,-127.44717485,0.07130939
-13.26846406,-129.01791515000002,0.3036787
-5.3212607400000005,-135.20108495,0.42755541
15.46511089,-151.37352449,1.6394074
-18.07828938,-124.89343430999999,-0.22747295999999997
-17.35215679,-125.39969038,-0.16531317999999998
-16.45802343,-126.02307576,-0.0511085
-15.16201304,-126.92664785000001,0.10343332
-13.06196778,-128.39078908,0.32478811
-5.0249391800000005,-133.99416593,0.45160159
18.11317464,-150.12594518,1.6421707799999998
-17.94907402,-124.61847736,-0.21413917000000002
-17.21964733,-125.07222325999999,-0.14744149
-16.314920649999998,-125.63501597,-0.03173286
-15.00689204,-126.44868597,0.12405820000000001
-12.85936415,-127.78457345000001,0.34165326
-3.74496122,-133.45426311,0.41273012000000003
49.57903245000001,-166.62489406,1.71236274
102.85127686,-199.76333396,9.58152024
-17.82951847,-124.34243681,-0.20292996
-17.09196077,-124.74932217,-0.13377692
-16.188696919999998,-125.24762194,-0.01379627
-14.866419559999999,-125.97707714,0.14219303
-12.704377569999998,-127.16980175999998,0.35983698
-2.29551237,-132.91201668,0.36356248
51.88457763,-162.80131928,1.71247185
104.85603996,-192.02386332999998,9.462786549999999
-17.72211573,-124.06383323,-0.19285984
-16.97564093,-124.42604466,-0.12210787
-16.06105419,-124.86982892,-0.0013458300000000001
-14.72960467,-125.5158872,0.15619955
-12.4764521,-126.60918278999999,0.36552791999999995
-0.30224461,-132.51646465,0.28357457
55.069943110000004,-159.38467111,1.71496746
123.03443045,-192.36302998,10.3483305
-17.63489051,-123.77955293000001,-0.18120934
-16.878918289999998,-124.09863965000001,-0.11001024
-15.951006139999999,-124.49030013,0.01028659
-14.62204336,-125.05123922000001,0.17070395000000002
-12.25860607,-126.04881748,0.36890650999999997
1.76857371,-131.96952018,0.19994392000000002
64.68418334,-158.52543703999999,1.7316493199999998
-17.56106782,-123.49378527,-0.17031628999999998
-16.79983004,-123.76910938,-0.09805799
-15.85406796,-124.11117214,0.020170729999999998
-14.50685582,-124.59843117,0.17964237
-11.84967065,-125.5594806,0.34814623
4.20346259,-131.36556996,0.09683167
68.73347475,-154.70475313,1.7363696899999999
-17.49642503,-123.20826934,-0.16149757
-16.7399289,-123.43787997999999,-0.08582001
-15.760477960000001,-123.73516154999999,0.02630544
-14.41183221,-124.14450059999999,0.18783053
-11.22692657,-125.11117867000002,0.30202463
6.5217355999999995,-130.49822759999998,-0.00020365999999999998
45.32946844,-142.27709596,1.68449086
75.55312191,-151.45053666,7.12658073
-17.44055133,-122.92285742,-0.15478623
-16.69251076,-123.10775734,-0.0750629
-15.700881489999999,-123.35286728,0.0353623
-14.29795885,-123.69964029,0.18910112999999998
-10.53021504,-124.63094744,0.24618018
9.19592537,-129.50683510000002,-0.11683114
63.77500387,-142.99763715999998,1.72018148
72.06653607999999,-145.0471298,6.85161594
-17.388293570000002,-122.63826864,-0.15171637999999998
-16.6390967,-122.78232452,-0.07053422000000001
-15.65441302,-122.97165989,0.042855489999999996
-14.18083338,-123.25500037,0.18615870999999998
-9.00695203,-124.24983635000001,0.10193057
12.68641887,-128.4210464,-0.27683047
61.85018207,-137.87427449999998,1.7142671100000002
66.25087126,-138.72044078000002,6.46923943
-17.34734606,-122.35236924,-0.14980643000000002
-16.59136865,-122.45705487,-0.06900613
-15.61165802,-122.59272244,0.04689455
-14.08021727,-122.80479205,0.18216221999999999
-6.1193845,-123.90718579,-0.18460756
17.14575797,-127.12887731000001,-0.48783339
60.09465841,-133.07632029,1.70927492
64.26265977,-133.6534934,6.3177613699999995
-17.33868454,-122.06356982,-0.14258511000000001
-16.55870353,-122.13021863,-0.06800928
-15.56630318,-122.21501853,0.046260760000000005
