x,y,z
359.82548441,-15.866891149999999,-2.77400662
358.03956658000004,-16.695513820000002,-2.87508981
354.66237644,-18.26244835,-3.1577913300000002
350.32992096000004,-20.27260288,-3.2305092
345.67997649999995,-22.43006462,-2.8429357499999997
337.91806302,-26.03140471,-2.14052072
333.33867758,-28.15612877,-0.49107503999999996
330.33363463,-29.550396,1.62073404
327.79367069,-30.728877830000002,4.02794978
359.93804633,-16.321519000000002,-2.8066014100000003
358.11928949,-17.28410128,-2.9268131
354.61180442999995,-19.14044781,-3.25412974
350.64006823999995,-21.24250059,-3.25653894
345.99195387,-23.70252847,-2.87669712
337.86883782999996,-28.00171094,-2.2010905199999997
333.16853915,-30.48935751,-0.50715234
329.87493163,-32.23250874,1.6830148500000002
327.1289488,-33.685828040000004,4.20195291
360.07094667999996,-16.77778396,-2.8414099499999996
358.17349369000004,-17.91294358,-2.99789243
354.7867237,-19.93909367,-3.30711056
351.09840677,-22.145645549999998,-3.26398955
346.36003845,-24.9803953,-2.9128521899999997
337.97110951,-29.999109060000002,-2.25976805
332.82242892,-33.07932994,-0.5284079700000001
329.28881505,-35.19333003,1.75930813
326.17689608,-37.05504929,4.42818377
360.25471817,-17.21503348,-2.86685885
358.33266982000004,-18.50611726,-3.04775009
355.05791306,-20.705846179999998,-3.34730817
351.56344175,-23.05316239,-3.27986048
346.88629674000003,-26.19490752,-2.93718422
338.02942968,-32.14426744,-2.33219132
332.42655689,-35.90784508,-0.5534057
328.55804372,-38.50641374,1.85223445
324.53828468,-41.206577710000005,4.75687925
360.47486024,-17.63692875,-2.88774407
358.54629017999997,-19.08442223,-3.09147014
355.42033229000003,-21.430618380000002,-3.37479953
352.05117465,-23.959348759999997,-3.30146148
347.47724822,-27.392321619999997,-2.96216559
338.32292579,-34.26312309,-2.3972381
332.16301248999997,-38.88646269,-0.5796256000000001
326.88133251,-42.85064189,2.00308772
320.5990607,-47.56581799,5.3850333
360.74413666,-18.028285880000002,-2.8980397
358.82112752,-19.635610019999998,-3.1259731299999998
355.81773921,-22.14595611,-3.4041610500000004
352.60027349000006,-24.835236249999998,-3.3207456100000003
348.04613976,-28.6417543,-3.0011065500000003
338.92560926,-36.26504034,-2.44799501
331.50009474,-42.47156759000001,-0.6167409500000001
323.18078311,-49.42516443,2.27440125
264.86712929000004,-98.16593259,12.22813952
360.98635075,-18.451121909999998,-2.9295447
359.16603002000005,-20.14208581,-3.1466728699999997
356.29247717,-22.81143636,-3.4227060999999996
353.1881173,-25.69519217,-3.34241058
348.98207829,-29.60233886,-2.9931958100000005
340.36223268000003,-37.60963532,-2.43556531
329.55008139999995,-47.65344639,-0.6828232
265.55748303,-107.09856058999999,5.43547547
264.67616495,-107.91724986,12.82863278
361.2642507,-18.85373582,-2.95628565
359.60214526999994,-20.568306240000002,-3.14300541
356.94879168,-23.305413939999998,-3.39540299
353.82952692,-26.52313948,-3.36293139
349.96782727,-30.50673514,-2.98472987
342.13870278,-38.582988900000004,-2.3968110300000003
326.85742634999997,-54.3466246,-0.77211522
265.39463679,-117.74951037000001,5.72946988
264.43713686,-118.73723414,13.5338285
361.66962308,-19.12550324,-2.93232539
360.0720621,-20.956186980000002,-3.1341233
357.65641341,-23.72433719,-3.3576374299999996
354.60305438,-27.223255100000003,-3.36150347
351.17974965,-31.14610273,-2.94344133
343.95624186000003,-39.42369488,-2.35653026
314.85358096,-72.77313735,-1.0652569200000002
265.07015856000004,-129.82116425,6.08318043
264.05196729,-130.98793422999998,14.379083869999999
362.03788817000003,-19.43410228,-2.93327711
360.61607321,-21.24676888,-3.10068224
358.43614247,-24.025954470000002,-3.29907784
355.42997693999996,-27.858503719999998,-3.35508214
